id1,id2,ddi_risk
DB00353,DB00220,Critical
DB00353,DB00701,Critical
DB00353,DB00872,Critical
DB00353,DB01149,Critical
DB00353,DB01388,Critical
DB00356,DB00822,Significant
DB00356,DB01440,Critical
DB00356,DB09072,Critical
DB00357,DB00675,Significant
DB00358,DB00091,"Potentially significant"
DB00358,DB00175,"Potentially significant"
DB00358,DB00199,"Potentially significant"
DB00358,DB00220,"Potentially significant"
DB00358,DB00224,"Potentially significant"
DB00358,DB00227,"Potentially significant"
DB00358,DB00243,"Potentially significant"
DB00358,DB00246,Critical
DB00358,DB00295,"Potentially significant"
DB00358,DB00305,"Potentially significant"
DB00358,DB00341,"Potentially significant"
DB00358,DB00343,"Potentially significant"
DB00358,DB00349,"Potentially significant"
DB00358,DB00390,"Potentially significant"
DB00358,DB00444,"Potentially significant"
DB00358,DB00455,"Potentially significant"
DB00358,DB00468,"Potentially significant"
DB00358,DB00480,"Potentially significant"
DB00358,DB00501,"Potentially significant"
DB00358,DB00503,"Potentially significant"
DB00358,DB00537,"Potentially significant"
DB00358,DB00541,"Potentially significant"
DB00358,DB00563,"Potentially significant"
DB00358,DB00570,"Potentially significant"
DB00358,DB00602,"Potentially significant"
DB00358,DB00619,"Potentially significant"
DB00358,DB00622,"Potentially significant"
DB00358,DB00661,"Potentially significant"
DB00358,DB00694,"Potentially significant"
DB00358,DB00701,"Potentially significant"
DB00358,DB00734,"Potentially significant"
DB00358,DB00741,"Potentially significant"
DB00358,DB00762,"Potentially significant"
DB00358,DB00773,"Potentially significant"
DB00358,DB00783,"Potentially significant"
DB00358,DB00863,"Potentially significant"
DB00358,DB00864,"Potentially significant"
DB00358,DB00877,"Potentially significant"
DB00358,DB00904,"Potentially significant"
DB00358,DB00908,"Potentially significant"
DB00358,DB00950,"Potentially significant"
DB00358,DB00967,"Potentially significant"
DB00358,DB00997,"Potentially significant"
DB00358,DB01045,"Potentially significant"
DB00358,DB01045,Significant
DB00358,DB01076,"Potentially significant"
DB00358,DB01118,"Potentially significant"
DB00358,DB01136,"Potentially significant"
DB00358,DB01177,"Potentially significant"
DB00358,DB01203,"Potentially significant"
DB00358,DB01218,Critical
DB00358,DB01220,"Potentially significant"
DB00358,DB01229,"Potentially significant"
DB00358,DB01232,"Potentially significant"
DB00358,DB01234,"Potentially significant"
DB00358,DB01248,"Potentially significant"
DB00358,DB01259,"Potentially significant"
DB00358,DB01261,"Potentially significant"
DB00358,DB01267,"Potentially significant"
DB00358,DB01319,"Potentially significant"
DB00358,DB01394,"Potentially significant"
DB00358,DB01590,"Potentially significant"
DB00358,DB04835,"Potentially significant"
DB00358,DB04865,"Potentially significant"
DB00358,DB04868,"Potentially significant"
DB00358,DB05039,"Potentially significant"
DB00358,DB05109,"Potentially significant"
DB00358,DB05521,"Potentially significant"
DB00358,DB05676,"Potentially significant"
DB00358,DB06176,"Potentially significant"
DB00358,DB06207,"Potentially significant"
DB00358,DB06212,"Potentially significant"
DB00358,DB06228,"Potentially significant"
DB00358,DB06287,"Potentially significant"
DB00358,DB06290,"Potentially significant"
DB00358,DB06292,"Potentially significant"
DB00358,DB06335,"Potentially significant"
DB00358,DB06403,"Potentially significant"
DB00358,DB06480,"Potentially significant"
DB00358,DB06589,"Potentially significant"
DB00358,DB06605,"Potentially significant"
DB00358,DB06616,"Potentially significant"
DB00358,DB06695,"Potentially significant"
DB00358,DB06769,"Potentially significant"
DB00358,DB08828,"Potentially significant"
DB00358,DB08865,"Potentially significant"
DB00358,DB08873,"Potentially significant"
DB00358,DB08881,"Potentially significant"
DB00358,DB08882,"Potentially significant"
DB00358,DB08889,"Potentially significant"
DB00358,DB08893,"Potentially significant"
DB00358,DB08901,"Potentially significant"
DB00358,DB08907,"Potentially significant"
DB00358,DB08910,"Potentially significant"
DB00358,DB08912,"Potentially significant"
DB00358,DB08916,"Potentially significant"
DB00358,DB08918,"Potentially significant"
DB00358,DB08930,"Potentially significant"
DB00358,DB08931,"Potentially significant"
DB00358,DB08934,"Potentially significant"
DB00358,DB09026,"Potentially significant"
DB00358,DB09027,"Potentially significant"
DB00359,DB00214,"Potentially significant"
DB00359,DB00222,"Potentially significant"
DB00359,DB00250,"Potentially significant"
DB00359,DB00252,"Potentially significant"
DB00359,DB00359,"Potentially significant"
DB00359,DB00440,"Potentially significant"
DB00359,DB00471,"Potentially significant"
DB00359,DB00472,"Potentially significant"
DB00359,DB00482,"Potentially significant"
DB00359,DB00549,"Potentially significant"
DB00359,DB00554,"Potentially significant"
DB00359,DB00582,"Potentially significant"
DB00359,DB00672,"Potentially significant"
DB00359,DB00675,"Potentially significant"
DB00359,DB00678,"Potentially significant"
DB00359,DB00682,"Potentially significant"
DB00359,DB00682,Significant
DB00359,DB00731,"Potentially significant"
DB00359,DB01016,"Potentially significant"
DB00359,DB01067,"Potentially significant"
DB00359,DB01120,"Potentially significant"
DB00359,DB01124,"Potentially significant"
DB00359,DB01221,"Potentially significant"
DB00359,DB01320,"Potentially significant"
DB00359,DB01418,"Potentially significant"
DB00359,DB04938,"Potentially significant"
DB00359,DB06414,"Potentially significant"
DB00359,DB06725,"Potentially significant"
DB00359,DB07615,"Potentially significant"
DB00361,DB00196,Critical
DB00361,DB00582,Critical
DB00361,DB01026,Critical
DB00363,DB00176,Critical
DB00363,DB00186,Significant
DB00363,DB00188,Significant
DB00363,DB00199,Significant
DB00363,DB00204,"Avoid combination"
DB00363,DB00205,Significant
DB00363,DB00208,Significant
DB00363,DB00215,"Avoid combination"
DB00363,DB00231,Significant
DB00363,DB00242,Significant
DB00363,DB00246,"Avoid combination"
DB00363,DB00261,"Avoid combination"
DB00363,DB00262,Significant
DB00363,DB00280,"Avoid combination"
DB00363,DB00291,Significant
DB00363,DB00305,Significant
DB00363,DB00307,Significant
DB00363,DB00308,"Avoid combination"
DB00363,DB00342,"Avoid combination"
DB00363,DB00347,Significant
DB00363,DB00348,Significant
DB00363,DB00352,Significant
DB00363,DB00357,Significant
DB00363,DB00361,Significant
DB00363,DB00369,Significant
DB00363,DB00371,Significant
DB00363,DB00391,"Avoid combination"
DB00363,DB00398,Significant
DB00363,DB00441,Significant
DB00363,DB00444,Significant
DB00363,DB00445,Significant
DB00363,DB00454,Significant
DB00363,DB00468,"Avoid combination"
DB00363,DB00472,"Avoid combination"
DB00363,DB00472,Critical
DB00363,DB00480,Significant
DB00363,DB00488,Significant
DB00363,DB00489,"Avoid combination"
DB00363,DB00495,Significant
DB00363,DB00503,Significant
DB00363,DB00515,Significant
DB00363,DB00526,Significant
DB00363,DB00531,Significant
DB00363,DB00539,"Avoid combination"
DB00363,DB00541,Significant
DB00363,DB00544,Significant
DB00363,DB00552,Significant
DB00363,DB00563,Significant
DB00363,DB00566,Significant
DB00363,DB00570,Significant
DB00363,DB00601,Significant
DB00363,DB00604,"Avoid combination"
DB00363,DB00619,Significant
DB00363,DB00631,Significant
DB00363,DB00637,"Avoid combination"
DB00363,DB00642,Significant
DB00363,DB00673,Significant
DB00363,DB00679,"Avoid combination"
DB00363,DB00681,Significant
DB00363,DB00683,Significant
DB00363,DB00690,Significant
DB00363,DB00694,Significant
DB00363,DB00701,Significant
DB00363,DB00715,Significant
DB00363,DB00738,Significant
DB00363,DB00762,Significant
DB00363,DB00763,Significant
DB00363,DB00773,Significant
DB00363,DB00791,Significant
DB00363,DB00795,Significant
DB00363,DB00801,Significant
DB00363,DB00811,Significant
DB00363,DB00829,Significant
DB00363,DB00834,"Avoid combination"
DB00363,DB00842,Significant
DB00363,DB00848,Significant
DB00363,DB00851,Significant
DB00363,DB00853,Significant
DB00363,DB00857,Significant
DB00363,DB00859,Significant
DB00363,DB00864,Significant
DB00363,DB00875,"Avoid combination"
DB00363,DB00877,Significant
DB00363,DB00888,Significant
DB00363,DB00897,Significant
DB00363,DB00908,"Avoid combination"
DB00363,DB00928,Significant
DB00363,DB00958,Significant
DB00363,DB00970,Significant
DB00363,DB00987,Significant
DB00363,DB00993,Significant
DB00363,DB00997,Significant
DB00363,DB01004,Significant
DB00363,DB01005,Significant
DB00363,DB01008,Significant
DB00363,DB01024,Significant
DB00363,DB01030,Significant
DB00363,DB01033,Significant
DB00363,DB01035,"Avoid combination"
DB00363,DB01042,Significant
DB00363,DB01045,Significant
DB00363,DB01099,Significant
DB00363,DB01100,"Avoid combination"
DB00363,DB01101,Significant
DB00363,DB01104,Significant
DB00363,DB01118,"Avoid combination"
DB00363,DB01168,Significant
DB00363,DB01169,"Avoid combination"
DB00363,DB01169,Significant
DB00363,DB01175,"Avoid combination"
DB00363,DB01177,Significant
DB00363,DB01181,Significant
DB00363,DB01204,Significant
DB00363,DB01206,Significant
DB00363,DB01208,"Avoid combination"
DB00363,DB01215,Significant
DB00363,DB01217,Significant
DB00363,DB01218,"Avoid combination"
DB00363,DB01224,"Avoid combination"
DB00363,DB01227,"Avoid combination"
DB00363,DB01229,Significant
DB00363,DB01244,"Avoid combination"
DB00363,DB01248,Significant
DB00363,DB01254,Significant
DB00363,DB01262,Significant
DB00363,DB01267,"Avoid combination"
DB00363,DB01280,Significant
DB00363,DB01319,Significant
DB00363,DB01588,Significant
DB00363,DB01589,Significant
DB00363,DB01590,Significant
DB00363,DB01601,"Avoid combination"
DB00363,DB01610,Significant
DB00363,DB01624,"Avoid combination"
DB00363,DB04572,Significant
DB00363,DB04844,"Avoid combination"
DB00363,DB04845,Significant
DB00363,DB04855,"Avoid combination"
DB00363,DB04865,Significant
DB00363,DB04868,"Avoid combination"
DB00363,DB04868,Significant
DB00363,DB04946,"Avoid combination"
DB00363,DB05294,"Avoid combination"
DB00363,DB06176,Significant
DB00363,DB06216,"Avoid combination"
DB00363,DB06287,Significant
DB00363,DB06589,Significant
DB00363,DB06616,Significant
DB00363,DB06626,Significant
DB00363,DB06697,"Avoid combination"
DB00363,DB06708,"Avoid combination"
DB00363,DB06717,Significant
DB00363,DB06769,Significant
DB00363,DB06772,Significant
DB00363,DB06813,Significant
DB00363,DB06823,Significant
DB00363,DB08865,Significant
DB00363,DB08871,Significant
DB00363,DB08873,Significant
DB00363,DB08880,Significant
DB00363,DB08881,"Avoid combination"
DB00363,DB08889,Significant
DB00363,DB08901,Significant
DB00363,DB08910,Significant
DB00363,DB09083,"Avoid combination"
DB00363,DB09167,"Avoid combination"
DB00364,DB00218,Significant
DB00364,DB00943,Significant
DB00364,DB01155,Significant
DB00364,DB08930,Significant
DB00365,DB01232,Significant
DB00367,DB00220,Significant
DB00367,DB00238,Significant
DB00367,DB00252,Critical
DB00367,DB00503,Significant
DB00367,DB00532,Critical
DB00367,DB00615,Significant
DB00367,DB00701,Significant
DB00367,DB00745,Significant
DB00367,DB00776,Critical
DB00367,DB00932,Significant
DB00367,DB01045,Critical
DB00367,DB01072,Significant
DB00367,DB01174,Critical
DB00367,DB01201,Significant
DB00367,DB01232,Significant
DB00367,DB01264,Significant
DB00367,DB01319,Significant
DB00367,DB01320,Critical
DB00367,DB06201,Significant
DB00367,DB06697,Significant
DB00367,DB08867,Significant
DB00368,DB00228,"Potentially significant"
DB00368,DB00752,Critical
DB00368,DB00753,"Potentially significant"
DB00368,DB00780,Critical
DB00368,DB01168,Critical
DB00368,DB01189,"Potentially significant"
DB00368,DB01236,"Potentially significant"
DB00368,DB01247,Critical
DB00368,DB09241,Critical
DB00369,DB00529,Critical
DB00369,DB00684,Critical
DB00369,DB00738,Critical
DB00369,DB00798,Critical
DB00369,DB01045,Critical
DB00370,DB00752,Critical
DB00370,DB00780,Critical
DB00370,DB01037,Critical
DB00370,DB01367,Critical
DB00373,DB00661,Critical
DB00373,DB00839,Significant
DB00373,DB01124,Significant
DB00379,DB00176,"Potentially significant"
DB00379,DB00195,"Potentially significant"
DB00379,DB00201,"Potentially significant"
DB00379,DB00268,"Potentially significant"
DB00379,DB00277,"Potentially significant"
DB00379,DB00281,"Potentially significant"
DB00379,DB00286,"Potentially significant"
DB00379,DB00296,"Potentially significant"
DB00379,DB00334,"Potentially significant"
DB00379,DB00363,"Potentially significant"
DB00379,DB00370,"Potentially significant"
DB00379,DB00379,"Potentially significant"
DB00379,DB00476,"Potentially significant"
DB00379,DB00499,"Potentially significant"
DB00379,DB00503,Significant
DB00379,DB00571,"Potentially significant"
DB00379,DB00615,Significant
DB00379,DB00655,"Potentially significant"
DB00379,DB00697,Critical
DB00379,DB00697,"Potentially significant"
DB00379,DB00740,"Potentially significant"
DB00379,DB00783,"Potentially significant"
DB00379,DB00831,"Potentially significant"
DB00379,DB00851,"Potentially significant"
DB00379,DB00924,"Potentially significant"
DB00379,DB00969,"Potentially significant"
DB00379,DB00980,"Potentially significant"
DB00379,DB01045,Significant
DB00379,DB01100,"Potentially significant"
DB00379,DB01223,"Potentially significant"
DB00379,DB01242,"Potentially significant"
DB00379,DB01367,"Potentially significant"
DB00379,DB01558,"Potentially significant"
DB00379,DB01623,"Potentially significant"
DB00379,DB04574,"Potentially significant"
DB00379,DB04951,"Potentially significant"
DB00379,DB06594,"Potentially significant"
DB00379,DB08910,"Potentially significant"
DB00379,DB09071,"Potentially significant"
DB00379,DB09118,"Potentially significant"
DB00379,DB09290,"Potentially significant"
DB00381,DB00091,Significant
DB00381,DB00199,Significant
DB00381,DB00641,Significant
DB00381,DB00976,Significant
DB00381,DB01026,Significant
DB00381,DB01167,Significant
DB00381,DB01211,Significant
DB00381,DB05521,Critical
DB00381,DB08873,Critical
DB00382,DB00277,Significant
DB00382,DB01223,Significant
DB00384,DB00177,Significant
DB00384,DB06715,Significant
DB00388,DB00752,Critical
DB00388,DB01367,Critical
DB00388,DB08824,Significant
DB00391,DB00204,"Avoid combination"
DB00391,DB00215,"Avoid combination"
DB00391,DB00246,"Avoid combination"
DB00391,DB00261,"Avoid combination"
DB00391,DB00280,"Avoid combination"
DB00391,DB00308,"Avoid combination"
DB00391,DB00342,"Avoid combination"
DB00391,DB00391,"Avoid combination"
DB00391,DB00468,"Avoid combination"
DB00391,DB00472,"Avoid combination"
DB00391,DB00489,"Avoid combination"
DB00391,DB00539,"Avoid combination"
DB00391,DB00604,"Avoid combination"
DB00391,DB00637,"Avoid combination"
DB00391,DB00679,"Avoid combination"
DB00391,DB00834,"Avoid combination"
DB00391,DB00875,"Avoid combination"
DB00391,DB00908,"Avoid combination"
DB00391,DB01035,"Avoid combination"
DB00391,DB01100,"Avoid combination"
DB00391,DB01118,"Avoid combination"
DB00391,DB01169,"Avoid combination"
DB00391,DB01175,"Avoid combination"
DB00391,DB01208,"Avoid combination"
DB00391,DB01218,"Avoid combination"
DB00391,DB01224,"Avoid combination"
DB00391,DB01227,"Avoid combination"
DB00391,DB01244,"Avoid combination"
DB00391,DB01267,"Avoid combination"
DB00391,DB01601,"Avoid combination"
DB00391,DB01624,"Avoid combination"
DB00391,DB04844,"Avoid combination"
DB00391,DB04855,"Avoid combination"
DB00391,DB04868,"Avoid combination"
DB00391,DB04946,"Avoid combination"
DB00391,DB05294,"Avoid combination"
DB00391,DB06216,"Avoid combination"
DB00391,DB06697,"Avoid combination"
DB00391,DB06708,"Avoid combination"
DB00391,DB08881,"Avoid combination"
DB00391,DB09083,"Avoid combination"
DB00391,DB09167,"Avoid combination"
DB00393,DB00199,Significant
DB00393,DB00564,Critical
DB00393,DB00794,Critical
DB00393,DB01174,Critical
DB00395,DB01440,Critical
DB00395,DB09072,Critical
DB00396,DB00091,"Potentially significant"
DB00396,DB00175,"Potentially significant"
DB00396,DB00199,"Potentially significant"
DB00396,DB00220,"Potentially significant"
DB00396,DB00224,"Potentially significant"
DB00396,DB00227,"Potentially significant"
DB00396,DB00243,"Potentially significant"
DB00396,DB00295,"Potentially significant"
DB00396,DB00305,"Potentially significant"
DB00396,DB00341,"Potentially significant"
DB00396,DB00343,"Potentially significant"
DB00396,DB00349,"Potentially significant"
DB00396,DB00390,"Potentially significant"
DB00396,DB00444,"Potentially significant"
DB00396,DB00455,"Potentially significant"
DB00396,DB00468,"Potentially significant"
DB00396,DB00480,"Potentially significant"
DB00396,DB00501,"Potentially significant"
DB00396,DB00503,"Potentially significant"
DB00396,DB00537,"Potentially significant"
DB00396,DB00541,"Potentially significant"
DB00396,DB00563,"Potentially significant"
DB00396,DB00570,"Potentially significant"
DB00396,DB00602,"Potentially significant"
DB00396,DB00619,"Potentially significant"
DB00396,DB00622,"Potentially significant"
DB00396,DB00661,"Potentially significant"
DB00396,DB00694,"Potentially significant"
DB00396,DB00701,"Potentially significant"
DB00396,DB00734,"Potentially significant"
DB00396,DB00741,"Potentially significant"
DB00396,DB00762,"Potentially significant"
